text,label
ይሁንና,0
በአፍሪካና በእስያ የሚገኙ,0
በመቶ የሚሆኑ ሰዎች,0
የባህላዊ ህክምና,0
ተጠቃሚ መሆናቸውን,0
መረጃዎች ያሳያሉ,0
አንዳንድ ጥናቶች ደግሞ,0
አራት ቢሊዮን,0
የሚሆነው የአመተ ምህረት ህዝብ,0
የባህላዊ ህክምና ተጠቃሚ,0
መሆኑን ሲገልፁ,0
በኢትዮጵያም ዘመናዊ ህክምና,0
ከተጀመረ አመት አልሞላውም,0
ከዛ በፊት ሰዎች,0
ሲታመሙ የሚታከሙት,0
በባህላዊ ህክምና,0
ይሁንና ተገቢው ትኩረት,0
ስላልተሰጠውና ጥናት ስላልተደረገበት,0
የሚጠበቅበትን ያህል ማደግ አልቻለም,0
ይህንን በደንብ ጥናት,0
አድርገንበት,0
መድሀኒቶችን ዘመናዊ በሆነ መንገድ,0
በፋብሪካ ደረጃ ማምረት የሚቻልበት,0
አቅም መፈጠር ነበረበት,0
ኢትዮጵያ ብዙ መንፈሳዊ ተአምራት,0
የሚሰራበት አገር ስለሆነች,0
ሰዎች ጤናቸውን ለመመለስ,0
በየሀይማኖታቸው የሚያደርጉት ድርጊት,0
ላይ ጠለቅ ያለ ጥናት,0
ማድረግ ተገቢ,0
በሌላው አመተ ምህረት,0
እንዲህ ያሉ ነገሮች,0
በደንብ ጥናት ይደረግባቸዋል,0
እኛ ጋ ያሉት,0
ዝም ብሎ ከመግፋት,0
የራሳቸው የተለየ ቀመር,0
ያላቸው እንደሆነ,0
በማጥናትና በስፋት,0
ጥቅም ላይ እንዲውሉ,0
ማድረግ ይገባል,0
ሌጣ ትርጉሙ,0
ብዝሀነት ዝንቅነት ጉራማይሌነት,0
ወይም ዥንጉርጉርነት,0
አንድነት ደግሞ ሀብራዊነት,0
ተመሳስሎ ወይም ወጥነት,0
ብዝሀነትና አንድነት,0
የተፈጥሮ ቀለማት,0
ተፈጥሮ ህልቆ መሳፍርቷን የምታቻችልበት,0
ጎደሎዋን የምትሞላበት,0
ህልውናዋን የምታረጋግጥባቸው,0
መንገዶች,0
ልዩነት እንጂ ተቃርኖ የላቸውም,0
አይነጣጠሉም አንዱ ያለሌላው አይኖርም,0
በዥንጉርጉርነት ውስጥ ሀብር,0
በሀብር ውስጥ ዥንጉርጉርነት አለ,0
የተፈጥሮ አካልና አምሳል እንደመሆኑ,0
በአመለካከቱና አኗኗሩ,0
የተፈጥሮውን ቅኝትና መንፈስ,0
መከተል ጤናማ ባህርይው,0
የሰውልጅ ቁሳዊ,0
ማሀበራዊና ስነልቡናዊ,0
አለሙን በስርአትና በመልክ የሚያሰናዳው,0
የሚገነዘበውና የሚተረጉመው,0
አንድነትና ልዩነታቸውን እያነጠረ,0
ከሁሉም በላይ ብዝሀነትና አንድነት,0
ተደጋጋፊ የአኗኗር ዘይቤዎች,0
አብሮ የመምህር ፍልስፍናዎች,0
በመጀመሪያ የሰው ልጆች,0
ሰብአዊነታችን,0
በራሱ የሚያጋራን,0
ውስጣዊ ባህርያት አሉን,0
በዙሪያችን ከሚዳበሉ,0
የተፈጥሮ አካላት,0
ጋር የምናደርገው,0
ልዩነትና ተመሳስሎ ያላብሰናል,0
የምንጋራው,0
መልክ አምድርና የአየር ንብረት,0
በራሱ የባህርይ,0
የአስተሳሰብ ወጥነት ይሰጠናል,0
በታሪክ ያለፍንበት ውጣውረድ ፈተና,0
እድልና ተስፋም,0
ተመሳስሎው ወይም ወጥነቱ,0
በመርሆችና በህግጋት,0
በስርአቶችና ተቋማት,0
በእሴቶችና እምነቶች,0
ወዘተ ሊሆን ይችላል,0
ኢትዮጵያዊያን ዛሬም,0
ወደድንም ጠላንም,0
የምንኖረው በአንዲት ሀገር,0
ያለንም አንድ ብሄራዊ መንግስት,0
ዜግነታችንም ቢያንስ,0
ከህግ አኳያ አንድ ኢትዮጵያዊነት,0
ከዚህ ወረድ ስንል,0
ሀይማኖታችን ክርስቲያን ወይም እስላም,0
ወይም ባህላዊ ወይም,0
ሆኖ ያቆራኘናል,0
መደባችንና ሞያችን ገበሬ,0
አርብቶአደር,0
የመንግስት ሰራተኛ መሆን,0
በአጠቃላይ በአገር,0
በብሄረሰብና ማሀበረሰብ ደረጃ,0
ማንነታችን የነዚህ ሁሉ ድምር ውጤት,0
እንደ አግባቡ,0
አንዱን ወይም ሌላውን,0
እያጎላና እያደበዘዘ የሚገልፅ,0
ሰፊ የመንሸራሸሪያ እድል,0
ያለውና ለሰብእናችን ነፃነት የሚሰጥ,0
በአጠቃላይ የሰውልጅ,0
ድርብርብ ማንነቶችን አቻችሎና አካትቶ,0
ለመምህር የተሰራ,0
አንድነትና ብዝሀነት,0
የአንድነትም የብዝሀነት,0
አቋሞች በማሀበራዊነት የሚበለፅጉ እንጂ,0
አንድ ሰው የአንድነት,0
ወይም የብዝሀነት,0
አቀንቃኝ ሆኖ አይወለድም,0
ማሀበራዊ መሰረት ቢኖራቸውም ቅሉ,0
በተለያዩ አግባቦች የሚፈጠሩና የሚከስሙ,0
ግለሰባዊ አመለካከቶች,0
ዛሬ ብዝሀነትን የሚያቀነቅኑ,0
ነገ አንድነትን ሊያራምዱ ይችላሉ,0
በንድፈ ሀሳብም በተግባር,0
ብዝሀነት ዴሞክራሲን,0
አንድነት ደግሞ ጭቆናን አያመለክቱም,0
ሌላውን ትተን,0
ከገዛ ታሪካችን እንደተመለከትነው,0
ዴሞክራሲ ፍትህና ነፃነት,0
ሊያብቡ ወይም ሊቀጭጩ የሚችሉት,0
የመንግስቱ ቅርፅ,0
ስለሆነ አይደለም,0
እዚህ ላይ ልብ የሚገባው,0
ጉዳዩ ተብሎ,0
በአንድ ቃል ታስሮ,0
በመድበስበሱ እንጂ,0
ብዝሀዊነት ይገለፃል,0
የሀብረ ባህላዊነት ፍልስፍና,0
ሰፊና ፈርጀ ብዙ,0
ወዘተ ጎኖችን ያካትታል,0
ለሀብረባህላዊነት,0
ታዳሸ ክፍቶችና ህያዋን,0
የሀብረ ባህላዊነት ቁልፍ እሳቤ,0
መነጠልና በራስ መዋጥ ሳይሆን,0
ብዝሀዊነትን ተገንዝቦ,0
በማሀበረሰቦች መካከል,0
መስተጋብርን መፍጠር መቻል,0
በሌላ አነጋገር ሀብረ ባህላዊነት,0
ብዝሀነት በአንድነት ውስጥ,0
የሚስተናገድበት ሚዛናዊ ቀመር,0
የተለየየ ሰዎችን,0
አንዳንድ ነገር,0
የሚጦረኝን የሚረዳኝን,0
ሰዉ ወደደ,0
በበዛብህ ጎጆ,0
በዛብህ ተሰናበተ,0
አበበ ከወንድሙ,0
አበጀ በለዉ,0
እንደምንም ብለዉ,0
የማይታሰብ ነዉ,0
ሀዊረ ህይወት,0
ሀገሬ ኢትዮጵያ,0
ሆሳእና ትንሳኤ,0
ለመሸፈን ተጣጣረ,0
ለማንሳት ፈቃድ,0
ለስራዉ ማነቃቂያ,0
ለተማሪዉ ደወለ,0
ለወዳጅዋ ያላት,0
ለጊዜዉ ተቆጡ,0
ሊኖረዉ አይችልም,0
ልታለቅስ ይገባታል,0
መልካም እድል,0
መምህሩ አስተማረ,0
መታወቂያዉ ዉስጥ,0
መንግስት የሚያደርገዉ,0
መዘጋጃ ቤት,0
መደንገጥ አያስፈልግም,0
መፅሀፍ አዘጋጀ,0
ማብረድ ቻሉ,0
ምርጫ ምርጫ,0
ምግብ በልተሸል,0
ምግብ የምትሰራልኝ,0
ሰርግ ደገሰ,0
ሳታገባ ትቀራለች,0
ሳይሆን የምንገነዘበዉ,0
ስልጠና ፍላጎት,0
ስማቸዉን ሲረሱባቸዉ,0
ስራም አይዝ,0
ስንት ወር,0
ሮኬት ሳይንስ,0
ቅዱስ ሚካኤል,0
በማሳየት ፈንታ,0
በማይሰራበት ትርጉም,0
በስለት ለታቦት,0
በሶ በላ,0
በቀጥታ መንገድ,0
በባለፀጋ ልጅ,0
በአጠቃላይ ይዘቱ,0
በደረቱ አሰጠግቶ,0
ስወጣት,0
ቢርበኝም የእስዋን,0
ባለዉ ግንኙነት,0
ቤተ ክርስቲያን,0
ቤት መጣ,0
ቤት በመለስ,0
ብርቱካን ልቁረጥልህ,0
ብታደራልኝ አማግሁልህ,0
ተነስቶ ሄደ,0
ተፈጥሮ መዉደድ,0
ታጋሽ,0
ትንሽ ስህተት,0
ችግር አይቼ,0
ነክሰዉ የጠላቶቻቸዉን,0
አለቻት ነርሲቱ,0
አማረኛ ቋንቋ,0
አማካሪ መምህር,0
አምላኬ ማረኝ,0
አረጋዊ ዮሴፍ,0
አበበ ሄደ,0
አንተ አትስቅበትም,0
አንድ ኢትዮጵያ,0
አኩርፈህ ነዉ,0
አይከሰኝም ይላሉ,0
አደጋ ስላየ,0
ኢየሱስ ክርስቶስ,0
እስልምና እምነት,0
እነሱ ባያዩ,0
እናት ፓርቲ,0
እንቅልፍ ነቃ,0
እንደድሮሽ ብታማክሪኝ,0
እየተሰበሰበ ተመዝግቦ,0
እየታገለ ተነስቶ,0
እድሜሽን ልትነግሪኝ,0
እጄን ሲጨብጠዉ,0
ኦርቶዶክስ ተዋህዶ,0
ከመፅሀፍት አለም,0
ክህሎት ስልጠና,0
ኮምፒዩተር ሰለጠነ,0
ኢትዮጵያ,0
ዋስ ሁነኝ,0
ዘመናዊ ስልጣኔዎች,0
ዘመናዊ አፃፃፍ,0
ዘበኛ,0
ዘወረደ ቅድስት,0
ዘፈን አልሰራችም,0
ዜና መጣ,0
ዝም አለማለቴ,0
የሀገራችን ችግር,0
የላክን በመሆኑ,0
የመጣበትን ለቅሶ,0
የሚሰሩበት ቃላት,0
የሚተላለፈዉን መልእክት,0
የሚነገረዉ ሀሳብ,0
የማትችለዉ አደጋ,0
የትምህርት ዘመን,0
የነበራት ወይዘሮ,0
የአማራ መነሻ,0
የአበሻሌ ሊቶች,0
የኢትዮጵያ ስፔስ,0
የኢትዮጵያ ታሪክ,0
ያለሽኝ አንቺ,0
ያልተወኝ እግዚአብሄር,0
ያየዉ ጀመር,0
ይህች ልጅ,0
ይመስል,0
ደብረ ታቦር,0
ገናዥ ነበሩ,0
ገንዘብ ሰጠ,0
ግእዝ አማረኛ,0
ጓደኛ አለችህ,0
ጠዋት መነሳት,0
ፈፅሞ አለመግባባት,0
ፍቅር ይሉኝታዋን,0
ሀይማኖቱን ለወጠ,0
ሀገራዊ እቅድ,0
ሀገሬን ላሳያችሁ,0
ሀገር ኢትዮጵያ,0
ሁሉ እንዲታሰሩላቸዉ,0
ለመገናኘት ያብቃን,0
ለመግለፅ ራሱ,0
ለሚያገለግል ህዋስ,0
ለማለት ያህል,0
ለማብረድ ቻሉ,0
ለማወቅ ጣረች,0
ለራስ ያሉት,0
ለቅሶ ለመዋጥ,0
ለቅሶ ለመዋጥ,0
ለነዚህ ልጄን,0
ለይቶ አየ,0
ለገበሬ ሰዉ,0
ልብስ የምታጥብልኝ,0
ልታየዉ የማትችለዉን,0
ልትበሳጭ አስባ,0
ልጄን ልሰጥ,0
መሆኑን እወድለታለሁ,0
መሆኔን እወቁ,0
መሆኔን እወቁ,0
መልካም ምኞት,0
መመረቂያ ፅሁፍ,0
መሰረታዊ ግእዝ,0
መሰንቆ መታ,0
መብራት ጠፋ,0
መተኛት አለበት,0
መንግስታዊ ሽብርተኝነት,0
መንፈሳዊ ዝግጅት,0
መንፈስ ቅዱስ,0
መግዛት ከፈጣሪ,0
መጠኑ ጨመረ,0
መጥምቀ መለኮት,0
መፅሀፍ መምህርደሪያ,0
ማህበረ ቅዱሳን,0
ማህበራዊ ዲሞክራሲ,0
ማህደረ ማርያም,0
ማስወረድ መግደል,0
ማንበብ ለህይወት,0
ማንነት ሳያግደዉ,0
ማንኛዉም ቋንቋ,0
ማጠቃለያ ፈተና,0
ምርጫ,0
ምኒልክ ኢትዮጵያ,0
ምንም ምላሳቸዉን,0
ምኝታቸዉ ሄዱ,0
ምእራፍ ሶስት,0
ሲወጣ ሁልጊዜ,0
ሲያቅዱ ጥርሳቸዉን,0
ሳታደርገዉ ቀረች,0
ሳታገባ ቀረች,0
ስለማይፈቅዱላት አዝና,0
ስለዚህ የሚያደርጉት,0
ስልክ ደወለች,0
ስልጠና መስጠት,0
ስርአተ መንግስት,0
ቀንተዉ ነዉ,0
ቅዱስ ገብርኤል,0
ቅዳሴ ማህሌት,0
ቅድስት ኤልሳቤጥ,0
ቅድስት ጉባኤ,0
ቆርፋዳ ሻንጣ,0
በመፃፉ ተፀፀተ,0
በመፅሀፉ ዉስጥ,0
በሚኖርበት ማህበር,0
በማታው መርሀ,0
በማይታይ ፍቅር,0
በስራ መበልፀግ,0
በቁጣ ተመለከቱ,0
በበዛበት ከዚያ,0
በብዙ ቋንቋዎች,0
በትህትና እንጠይቃለን,0
በአሁኑ ጊዜ,0
ሁሉ,0
በዛብህ ስንብቱን,0
በዛብህ ተነሳ,0
በዛብህ የወጣበት,0
በዝርዝር ይዘቱ,0
በፈሊጥ መልኩ,0
በፊታቸዉ በኋላቸዉ,0
በፍጥነት አነበበዉ,0
ቡና ኢትዮጵያ,0
ባይሰሙ አጥንታቸዉ,0
ባደሩ ማግስት,0
ባጠፌታ እንዲከፍሏቸዉ,0
ቤተሰብ ዘር,0
ብትባል እንጂ,0
አሞገሰ,0
ብቻዉን መቀመጥ,0
ብዙ ሳይጫወቱ,0
ብይ መጫወቻ,0
ተመልሰዉ ሲፍራሩ,0
ተመሳሳይ ሀሳብ,0
ተመሳሳይ ካልተገኘለት,0
ተምሳሌተ ብዙ,0
ተቆርጦ የምትወደዉን,0
ተነስቶ ሄደ,0
ተወላጆች ማህበር,0
ታላቁ ጥቁር,0
ታሳውቁን ዘንድ,0
ታሪክ እንስራ,0
ታቦቱን ሰረቁ,0
ቴክሎጅ ፋካሊቲ,0
ትልከዉ አሽከር,0
ትምህርት መምህር,0
ትምህርት ተማረ,0
ትምህርት ክፍሎች,0
ትንሳኤ በአል,0
ትንሽ ሰከረ,0
ትንሽ ጊዜ,0
ትኩረት ማድረግ,0
ትጠበቅ ነበረ,0
ነገር አመላላሽ,0
አሁን ላይ,0
አለቃችን ሆደ,0
አሉ ፊታዉራሪ,0
አልሙናይ ዳይሬክቶሬት,0
አልቀራቸዉም,0
አልታዘዝ አለ,0
አመሉ ይለዋወጣል,0
አሜን አሜን,0
አምላክን ወለደች,0
አምስት አመት,0
አሟልቶ ሰጠዉ,0
አሳቡን ሚያከብሩለት,0
አስከሬናቸዉ ተማርኮ,0
አስፈላጊ ነዉ,0
አሽከራቸዉ በሞተበት,0
አቡነ ሄኖክ,0
አባ ሙላት,0
አባትዋ እልፍኝ,0
አባቶቻችን ሰልጥነዋል,0
አትበሳጭ ማን,0
አንበጣ መታዉ,0
አይዞሽ አላላትም,0
አዳዲስ ፈሊጦች,0
አግብታ ትቅር,0
አጠናክሮ በማቅረብ,0
አፍሮ እስያ,0
ኢንተርኔት አገልግሎት,0
ኢንፎርሜሽን ቴክኖሎጅ,0
እመቤት አልነበረችም,0
እምየ ምኒልክ,0
እሱን አየሁ,0
እስዋ አታለቅስ,0
እራት እንዳትቀር,0
ምልስጥ,0
እብድ ይለኛል,0
እኔን መቃብር,0
እኔን,0
እንቅልፍ እድሜ,0
እንቅልፍ ወሰደዉ,0
እንባ አላፈልቅ,0
እንኳን እንደሱ,0
እንኳንስ እንዲህ,0
እንኳወ ላጆችዋ,0
እንዲያ ሲያስቡ,0
እንዲያዉም አላቻዋ,0
እንዲፈፀምልሽ መንገድ,0
እንዳትቀር አሉ,0
እንዳጋመስነው እንጨርሰዋለን,0
እረስሀለሁ,0
እንድትመዲቡልን መጠየቅ,0
እንግዲያስ ለራት,0
እዉነተኛ ፍቅር,0
እዉነት ሀሰት,0
እዉነትን ፍለጋ,0
እዝል ዜማ,0
ከምታበላሽ ተርፋለች,0
ከበደ አለቃዉን,0
ከተናገረዉ በኋላ,0
ከንፈሯን መገመገዉ,0
ከአንዲሮቹ ሁሉ,0
ከእለታት መሀል,0
ክሊኒክ ስትመጣ,0
ኮምፒዉተር ሳይንስ,0
ኮምፒዉተር ጥገና,0
ወረዳ አዘዘ,0
ወንዝ ማዶ,0
ወንደ ላጤ,0
ወንጀል ሰራ,0
ወዶ አይደለም,0
ዋቢ መፅሀፍት,0
ዉሀ ሙላት,0
ዉሀ አለች,0
ዉስጣዊ ስሜቴን,0
ዘመነ ፅልመት,0
ዝምተኛ ሰዉ,0
ዝርዝር ምስክር,0
የመታደስ ሀሳብ,0
የመኪናዉን ሞተር,0
የመጀመሪያው ወሰነ,0
የሚመስላት አጥታ,0
የሚቀጥሯት ሰዎች,0
የሚከተለዉን ነገራት,0
የሚወጣት ሰብለ,0
የሚያሸንፍ ቢሆን,0
የሚጥስ ይሆናል,0
የምታምር አንዲር,0
የምትወደዉን አታገባም,0
የምትፈልጊዉ ነገር,0
የሰዉን ችሎታ,0
የሱስንዮስን ልጅ,0
የሴት መዶለቻ,0
የሶቅራጥስ ሞት,0
የርግቦችን ባህሪ,0
የቃል ትዉፊቶች,0
የበላይና የበታች,0
የበቀል እቅዳቸዉን,0
የታሪካችን ሰበዞች,0
የት ይገኛል,0
የትምህርት ስርአት,0
የአማረኛ ፈሊጦች,0
የአሰብ ወደብ,0
የኢትዮጵያ ምንጮች,0
የኢትዮጵያ ቋንቋዎች,0
የኢትዮጵያ ትንሳኤ,0
የጠላቶቻቸዉ ጥፋት,0
ያልሰማ ጆሮ,0
ያስቀሩባቸዉን ጥቅም,0
ያብቃን አለ,0
ያንበሳ መደብ,0
ያክል አልቀራቸዉም,0
ያድማዉ መሪዎች,0
ይሸበሩ ጀመር,0
ይሸበሩ ጀመር,0
ይወጣት,0
ይዞ የተፈጠረዉ,0
ይጨምረዋል እንጂ,0
ይፈልጉ,0
ዮሀንስን በመምህርነቱ,0
ደህና ሁኚ,0
ደህና ቆይተዉ,0
ደማቅ ታሪካችን,0
ደሞዝ ደረሰ,0
ደስ ብሎት,0
ደንታ የሌለዉ,0
ዳታቤዝ ትምህርት,0
ዳኛዉ ሰማ,0
ዳግማዊ ቴዎድሮስ,0
ድህረ ታሪክ,0
ድርና ማግ,0
ድንግል ማርያም,0
ጅምላ ጭፍጨፋ,0
ገበሬዉ አረሰ,0
ገበታ ሰራ,0
ገብረ መንፈስ,0
ጉረኛ አይደለም,0
ጉዞ ሄደ,0
ግቢ ጉባኤ,0
ግቢ ጉባኤያት,0
ግብረ ገብነት,0
ግጥም ፃፈ,0
ጎረምሳ ማዉጋት,0
ጓደኝነት ጀመሩ,0
ጠበል አስመታ,0
ጠፍር በሊታ,0
ጠፍቶባቸዉ ይሸበሩ,0
ጣና ሀይቅ,0
ጣእም ለወጠ,0
ጥሩ አይደለም,0
ጥቂት ዝምታ,0
ጥናት ማድረግ,0
ጥፋተኛዉ እኔ,0
ጥፋት በአይነ,0
ፀሀፍተ ትእዛዛት,0
ፈሊጣዊ ንግግሮች,0
ፈተና መቀመጥ,0
ፊታዉራሪ መሸሻ,0
ፊደላት አሀዞች,0
ፋሲል ከተማ,0
ፍትሀዊነት የጎደለዉ,0
ፎቶ ኮፒ,0
ፓለቲካዊ ተሳትፎ,0
የተለየህ አይደለህም,0
በአንድ ወጣት,0
ተቃራኒ ፆታ,0
የጋራ እሴት,0
በረዶ ውሀ,0
ከአመታት በፊት,0
ለመጀመሪያ ጊዜ,0
የቤት እቃ,0
መኖሪያ ቤት,0
በአመት ውስጥ,0
ለጥቂት ጊዚያት,0
ፊት,0
የስሜት መነቃቃት,0
ውጤታማ ስራ,0
በራሴ ጊዜ,0
የንግግር ለውጥ,0
የትውልድ ቦታ,0
የትውልድ ዘመነ,0
የሰው ክፋት,0
የቅናት ስሜት,0
የኑሮ ውድነት,0
የስኬት ደረጃ,0
በመላው አለም,0
ታታሪ ሰራተኛ,0
ኑሮ ቀያሪ,0
የህዝብ እሴቶች,0
ህፃን ልጅ,0
በሽምግልና ወጣት,0
አዋቄ ሰው,0
እድለኛ ነኝ,0
ምርጫ ጣቢያ,0
ህግ አዉጭ,0
መጥፎ ዜናዎች,0
በህይወት ዉስጥ,0
ጥናታዊ ፁሁፍ,0
ደካማ ጎን,0
የአካባቢ ትውስታ,0
ቤተ ዘመድ,0
ቅፅበታዊ ድርጊት,0
ዜና ሙዳይ,0
ፆታዊ ጥቃት,0
መንፈሳዊ ከፍታ,0
ጉልበት ብዝበዛ,0
የግል ንፅህና,0
ኑሮ በዘዴ,0
እራስን መቻል,0
ግላዊ እድገት,0
ማህበራዊ ግንኙነት,0
ውጤታማ ነጥቦች,0
ትንሽ ልጅ,0
ፍሬማ ሀሳቦች,0
ቁልፉ ሚስጢር,0
የፖለቲካ እሳቤዎች,0
ዘመናዊ እርሻ,0
ሀላፊነት የጎደለው,0
መምህር ማስተማር,0
ወንደ ላጤ,0
ማህበራዊ ትስስር,0
የትስስር ገፆች,0
በርካታ ግለሰቦች,0
ሰርአት አልበኝነት,0
የሰውነት ክፍሎች,0
አካል ብቃት,0
የሰውነት ማጎልመሻ,0
ብቁ ዜጋ,0
ቤተ ሙከራ,0
የቅጅ መብት,0
ራስን ማሻሻል,0
ስራ አጥ,0
ስራ ፍላጊ,0
ንቁ ዜጋ,0
ሚዛናዊ አመለካከት,0
ቁሳዊ ስኬት,0
መጥፎ እሴቶች,0
መጥፎ ጠረን,0
መጥፎ ፀባይ,0
የዜግነት ክብር,0
ነፃ ገብያ,0
መዋእለ ንዋይ,0
ዘላለማዊ ፍቅር,0
የሙያ ዘርፍ,0
አይን አፋር,0
ያለ አግባብ,0
ጌጣ ጌጥ,0
ያገልግሎት ጊዜ,0
አዲስ ነገር,0
ትህትና የተሞላበት,0
ክፍለ ሀገር,0
ጥቁር ሰሌዳ,0
አሉታዊ ትርጉም,0
አዉንታዊ ትርጉም,0
ራስን ማጥፋት,0
ክፍል አንድ,0
የትግል አጋር,0
የትዳር አጋር,0
መፍትሄ ሀሳብ,0
መፍትሄ ሰጭ,0
ጥቂት ሰዎች,0
ብዙ ልምድ,0
ችግር ፈጣሪ,0
ነፃ መንገድ,0
ነፃ ህይወት,0
ሀሳብ መስጫ,0
ቆሻሻ ውስጥ,0
ራስን መጉዳት,0
ጥቂት አመታት,0
በሆነ ቀን,0
ብዙ የሚያደርጋቸው,0
እየስራ እንደሆነ,0
የሆነ ተስፋ,0
ለቅሶ ቤት,0
ወሬ ነጋሪ,0
ሀገር ዉስጥ,0
የወርቅ ሜዳልያ,0
የወርቅ ሀብል,0
መሰናክል እሩጫአ,0
አጥር ግቢ,0
ባህር ዳርቻ,0
የቀንድ ከብት,0
የጋማ ከብት,0
መኝታ ቤት,0
ምድር ቤት,0
የሌሊት ወፍ,0
መፅሀፍ ቅዱስ,0
ስራ አስኪያጅ,0
ስነ ስርአት,0
አቃቢ ህግ,0
ህገ መንግስት,0
ባዶ እጅ,0
አየር ሀይል,0
አየር መንገድ,0
ፍርድ ቤት,0
አውራ መንገድ,0
ሰው ሰራሽ,0
ሊቀ መንበር,0
ጠቅላይ ሚኒስትር,0
ቃል አጋኖ,0
ርእሰ መምህር,0
ህግ አውጭ,0
ፀረ ሙስና,0
አመተ ምህረት,0
ልብ ወለድ,0
መኝታ ቤት,0
ትምህርት ክፍል,0
ፎቶ ኮፒ,0
ግራ አጋቢ,0
ክፍል ከተማ,0
ጥቁር ገበያ,0
የገና ዛፍ,0
ስድ አደግ,0
ቀይ ሽንኩርት,0
መለዮ ኮፍያ,0
ብርድ ልብስ,0
አንዳች ነገር,0
ቃለ መጠይቅ,0
ቃለ ምልልስ,0
መጠነ ቁስ,0
የተፈጥሮ ሀብት,0
አየር መዛባት,0
ደን ጥብቃ,0
አደጋ ስጋት,0
የውል ስምምነት,0
በጎ አድራጎት,0
ንፍቀ ክበብ,0
ግድግዳው ሰምበሌጥ,0
እርቀ ስላም,0
አትክልት በል,0
ስጋ በል,0
ሁለ በል,0
ጥቁር አዝሙድ,0
አመድ ፊት,0
ዘመደ ብዙ,0
ሳለ አይሰጥ,0
የቅባት እህል,0
ጎመን ዘር,0
ጎመን በጤና,0
የጤና እክል,0
ጎን አጥንት,0
የግራ ጎን,0
ደም ግፊት,0
አዲስ አበባ,0
የወር ደሞዝ,0
የወር ገቢ,0
የወር ቀለብ,0
አደይ አበባ,0
ሽሮ ወጥ,0
የመስቀል ወፍ,0
ሞሰበ ወርቅ,0
የቤት እቃ,0
የቤት ሰራተኛ,0
ደና ሁን,0
ተራ ነገር,0
ግር ግር,0
ለምለም እንጀራ,0
ስነ ልቦና,0
እግዚአብሄር ጣት,0
ጠላ ቤት,0
ምግብ ቤት,0
ደብረ ወርቅ,0
ወንድ አለ,0
የሽ ጥላ,0
ግራ ክንፍ,0
ህዝበ ክርስቲን,0
ንስሀ አባት,0
ተክለ ሀይማኖት,0
ደብረ ዘይት,0
ሳር ቤት,0
ንፋስ መውጫ,0
አየር ጤና,0
ጭስ አባይ,0
ጎን ለጎ,0
ቀይ ስር,0
ጎጆ ወጭ,0
ቤተ ሰሪ,0
የዉብ ዳር,0
ሰንደቅ አላማ,0
ጣና ሀይቅ,0
ጣና ሞገድ,0
ፋሲል ከነማ,0
አዳማ ከነማ,0
ጅማ አባጅፋር,0
ቅመማ ቅመም,0
በረት ምጣድ,0
አገው ምድር,0
በረት ድስት,0
ጎጃም አዘነ,0
ጥቅል ጎመን,0
ባህላዊ ዘፈን,0
ባህር ዳር,0
ውጭ አገር,0
የሰው ዘር,0
ምርጥ ዘር,0
የዘር ፍሬ,0
መልካም ወጣት,0
ስንቱን አየን,0
ክፉ ነገር,0
ጣፋጭ ነገር,0
ቁም ነገር,0
የህዝብ አለም,0
አለማዊ ነገር,0
ሰፖርታዊ ጨዋነት,0
ስንት አየሁ,0
ሀዘን ቤት,0
የደስታ ቤት,0
ጎበዝ,0
ፈሪ,0
ሰነፈ ዛለ ደከመ,0
ዘሩን ቆጠረ,0
በሀረግ ሸለመ አስጌጠ,0
ደንታ የሌለው,0
ሀሳብ ያዘው,0
ሀላፊ ደስታ,0
ማንኛውም ነገር የማይቃናለት,0
ኑሮ ያልተሳካለት,0
አብረን የምናገኘው,0
እድሉ የድካም የሚሆንበት,0
ፅድቅ,0
ታጨች,0
ክብርና,0
አባራረ,0
ጀመረ,0
አጣደፈ ጠበቀ,0
ያየችውን ሁሉ የምትከጅል,0
የሄደበት ሁሉ የሚስማማው,0
ፊጥኝ,0
አፈገፈገ,0
ቆይቶ ቆይቶ,0
አመንዝራ,0
ይሉኝታ ቢስ,0
እንደ እብደት አደረገው,0
ሞተ አረፈ,0
ሲቃ ያዘው,0
ወንጀል ሰራ,0
ቆቡን ጣለ ክህነቱን አፈረሰ,0
ባለጌ,0
ልጃገረድ አጨ,0
ታማኝ,0
ለመስራት ያዳግታል,0
የፈለገው ይሆናል,0
የምፈልገው ነገር ተሳካ,0
የማልወደው ነገር ደረሰብኝ,0
አውቆ,0
ቀንቶታል ጎብዟል,0
ይህም ይሁንና ከዚህም በላይ,0
ተፈፅሞም ተሞክሮም አያውቅ,0
ለአንድ ነገር,0
ሰውነቱ ተለወጠ,0
አደብ ገዛ,0
መሳሳት አይቀርም,0
ከተቻለ,0
ወይንም,0
በመደረጉ ምክንያት,0
በየምክንያቱ,0
በጥሩ በመጥፎ አሰራር,0
የፈለገው ቢደረግ,0
ባልተደረገ,0
ካልሆነ,0
የሚቻል ከሆነ,0
ተወደደ,0
አልተስማማንም,0
ያለበት ሁናቴ,0
አይደረግ,0
አይስማማኝም,0
ጥሩ አይደለም,0
አልችልም,0
ስለሆነ,0
እንደ ተፈጥሮየ,0
እንደየነገሩ,0
እዚህ ተቀመጥ,0
ተበላሸ,0
ሩሀሩሀ,0
የገብሬ አንዲር,0
እብድ ይለኛል,0
አበበ ሄደ,0
